ID,Customer ID,Age,Gender,State,Annual Income,Annual Disposal,Education Level,Zip Code
662,CB001662,48,Female,Colorado,130000,10400,Some High School,81005
421,CB001421,32,Female,Idaho,39000,2340,High School Diploma,83648
1321,CB002321,29,Male,South Dakota,46000,4140,GED,57076
395,CB001395,45,Male,Pennsylvania,110000,8800,Master's Degree,17563
1023,CB002023,43,Male,Illinois,100000,3000,High School Diploma,61516
1360,CB002360,47,Female,Colorado,120000,6000,Bachelor's Degree,80422
328,CB001328,28,Female,Pennsylvania,46000,2300,Bachelor's Degree,15411
24,CB001024,41,Female,Arkansas,130000,9100,High School Diploma,72103
416,CB001416,41,Male,Texas,140000,11200,Master's Degree,75563
1318,CB002318,41,Male,New Jersey,150000,6000,Master's Degree,7960
1239,CB002239,33,,Texas,38000,3040,,77964
447,CB001447,47,Male,Pennsylvania,100000,4000,Some High School,18237
882,CB001882,31,Male,Carson City,31000,2790,Master's Degree,95825
247,CB001247,39,Female,Washington,99000,8910,Associate's Degree,98103
479,CB001479,43,Female,Texas,100000,6000,Associate's Degree,75705
94,CB001094,22,Female,CANADA,19000,760,Some High School,76021
1342,CB002342,40,Female,Utah,110000,5500,GED,84057
1045,CB002045,40,Other,Indiana,120000,3600,Master's Degree,46310
1409,CB002409,47,Other,Kansas,110000,5500,Bachelor's Degree,67005
812,CB001812,27,Female,Kansas,35000,3150,GED,66024
1338,CB002338,30,Male,California,27000,1350,Some High School,96056
323,CB001323,39,Male,Mississippi,54000,2700,Bachelor's Degree,39744
76,CB001076,45,Female,Texas,110000,7700,Master's Degree,75441
10,CB001010,39,Female,Ohio,67000,4690,Some High School,44266
1459,CB002459,44,Female,California,120000,9600,Some High School,95426
861,CB001861,21,Female,New York,17000,1530,Some High School,12750
1437,CB002437,37,Male,Indiana,76000,3800,Some High School,47527
46,CB001046,19,Male,Delaware,2300,161,High School Diploma,19979
1358,CB002358,29,Male,Michigan,45000,3150,Associate's Degree,49104
817,CB001817,37,Female,Illinois,99000,8910,Bachelor's Degree,61550
1001,CB002001,32,Other,Wisconsin,29000,870,Associate's Degree,54486
219,CB001219,25,Male,,41000,3690,Some College,72843
436,CB001436,17,Male,Florida,1300,39,,33704
1141,CB002141,29,Male,Ohio,44000,3520,GED,44431
1272,CB002272,32,Female,Georgia,30000,2700,Some High School,30634
1089,CB002089,16,Other,Florida,1600,64,,34785
326,CB001326,30,Male,Maine,49000,2450,Master's Degree,4426
1214,CB002214,42,Male,Ohio,100000,3000,High School Diploma,44828
1060,CB002060,39,Male,Arkansas,81000,6480,Master's Degree,72333
131,CB001131,34,Female,Tennessee,48000,2400,,37892
82,CB001082,41,Female,Iowa,150000,7500,Associate's Degree,51346
799,CB001799,25,Male,State,36000,1440,Master's Degree,48759
519,CB001519,24,Male,Mississippi,20000,1200,Some High School,39066
841,CB001841,18,Female,New York,2200,88,GED,14767
92,CB001092,41,Male,Indiana,110000,8800,Bachelor's Degree,46988
781,CB001781,29,Male,Kentucky,48000,1440,Some High School,40810
1334,CB002334,21,Female,Colorado,15000,450,Some High School,80809
558,CB001558,45,Female,Michigan,150000,4500,Master's Degree,49315
375,CB001375,26,Male,New York,39000,3120,Some High School,14103
63,CB001063,41,Male,Kentucky,100000,3000,High School Diploma,41045
9,CB001009,,Male,North Carolina,49000,2450,Some College,27239
813,CB001813,37,Male,Arizona,69000,2760,Master's Degree,85207
385,CB001385,37,Male,Wisconsin,92000,8280,Doctorate Degree,54847
120,CB001120,33,Male,New Jersey,25000,2000,Master's Degree,8109
88,CB001088,37,Male,Ohio,72000,3600,GED,43845
1206,CB002206,41,Male,Wyoming,120000,4800,Associate's Degree,82435
569,CB001569,48,Male,District of Columbia,110000,6600,Associate's Degree,20553
420,CB001420,17,Male,Texas,940,56,High School Diploma,77872
857,CB001857,24,Male,Florida,12000,360,High School Diploma,33993
830,CB001830,37,Female,Indiana,85000,3400,Some High School,46911
964,CB001964,17,Male,Tennessee,1800,72,High School Diploma,37865
969,CB001969,44,Other,California,110000,7700,Master's Degree,91342
1462,CB002462,37,Other,Georgia,76000,5320,Bachelor's Degree,39859
730,CB001730,45,Male,Indiana,100000,5000,Some College,46379
1072,CB002072,17,Female,Indiana,870,61,High School Diploma,46406
468,CB001468,38,Female,Tennessee,94000,5640,GED,37779
950,CB001950,32,Male,New Hampshire,45000,3150,Some College,3604
955,CB001955,28,Male,Alabama,47000,2820,GED,36455
484,CB001484,32,Other,California,28000,1120,High School Diploma,96019
440,CB001440,45,Male,Ohio,140000,12600,Bachelor's Degree,45863
790,CB001790,23,Male,New Mexico,19000,950,Bachelor's Degree,88264
672,CB001672,30,Female,Illinois,41000,1640,Associate's Degree,62573
1392,CB002392,30,Female,Missouri,29000,2610,Associate's Degree,64628
974,CB001974,37,Female,Texas,95000,6650,Master's Degree,79748
638,CB001638,26,Female,South Carolina,27000,1620,GED,29015
225,CB001225,30,Male,Florida,27000,1080,,34983
855,CB001855,19,Male,Virginia,3800,266,Some High School,22920
795,CB001795,38,Female,Texas,63000,3150,Some College,79521
265,CB001265,35,Male,Kentucky,98000,4900,Bachelor's Degree,42274
236,CB001236,34,Male,Massachusetts,49000,3920,Bachelor's Degree,2054
446,CB001446,38,Female,Oklahoma,95000,6650,Some College,74467
629,CB001629,21,Female,Oregon,22000,1540,High School Diploma,97365
91,CB001091,21,Female,Wyoming,13000,1040,Associate's Degree,82649
1297,CB002297,35,Male,Oklahoma,90000,7200,Bachelor's Degree,73932
953,CB001953,20,Female,New Hampshire,6000,360,Some College,3086
530,CB001530,38,Male,California,84000,6720,Some High School,95054
478,CB001478,27,Male,Iowa,36000,1800,Some High School,50207
1017,CB002017,34,Male,California,43000,3870,Some College,91205
939,CB001939,48,Male,Michigan,150000,6000,High School Diploma,48050
288,CB001288,41,Female,North Dakota,130000,11700,Master's Degree,58216
761,CB001761,26,Female,Louisiana,37000,2590,Master's Degree,71101
566,CB001566,19,Male,Louisiana,3300,231,,70448
1183,CB002183,23,Female,New York,22000,1540,Associate's Degree,13850
362,CB001362,16,Male,Ohio,420,,,44504
540,CB001540,31,Other,,43000,some high school,Some High School,98258
418,CB001418,27,Male,Mexico,45000,2250,Master's Degree,78617
1386,CB002386,33,Male,Indiana,49000,1470,Master's Degree,47471
1473,CB002473,34,Male,Illinois,28000,1400,,62970
516,CB001516,36,Other,California,89000,2670,Bachelor's Degree,95626
607,CB001607,17,Male,Kansas,1700,136,High School Diploma,67008
199,CB001199,-2,Female,Illinois,26000,1560,Bachelor's Degree,61323
573,CB001573,41,Female,Nebraska,130000,5200,Master's Degree,68116
1204,CB002204,48,Male,Virginia,140000,7000,High School Diploma,22963
1116,CB002116,24,Female,Iowa,16000,800,GED,50662
552,CB001552,19,Male,Connecticut,2800,196,GED,6235
1035,CB002035,35,Female,Montana,69000,3450,Bachelor's Degree,59864
984,CB001984,32,Male,Pennsylvania,45000,1350,Master's Degree,17017
684,CB001684,31,Female,Oklahoma,30000,900,Bachelor's Degree,73170
1494,CB002494,19,Female,Pennsylvania,2600,208,,15727
1382,CB002382,47,Male,New Jersey,130000,10400,Master's Degree,7727
1140,CB002140,18,Male,Texas,5000,150,High School Diploma,77371
348,CB001348,37,Female,New Jersey,66000,2640,,7979
1247,CB002247,45,Male,New Mexico,120000,3600,Some High School,87320
626,CB001626,28,Other,Florida,44000,0,Associate's Degree,32804
727,CB001727,48,Male,Missouri,140000,8400,Some College,63460
1475,CB002475,33,Male,Illinois,34000,1360,Bachelor's Degree,60549
101,CB001101,28,Male,Pennsylvania,29000,1740,Bachelor's Degree,15936
1003,CB002003,40,Female,Ohio,140000,7000,Some College,45780
1413,CB002413,37,Other,New Hampshire,58000,2900,Some College,3280
584,CB001584,27,Female,Minnesota,43000,1290,Master's Degree,55971
159,CB001159,46,Male,Pennsylvania,120000,8400,Bachelor's Degree,16120
586,CB001586,29,Male,Kentucky,32000,1920,Associate's Degree,40117
903,CB001903,42,Male,Oklahoma,120000,6000,Master's Degree,73627
1056,CB002056,22,Female,Massachusetts,17000,1020,Bachelor's Degree,2481
371,CB001371,23,Male,Montana,18000,540,Some College,59419
487,CB001487,40,Male,California,130000,3900,Some High School,94923
1262,CB002262,36,Female,Virginia,72000,5760,Bachelor's Degree,23452
198,CB001198,31,Male,Oregon,29000,2030,Bachelor's Degree,97225
400,CB001400,20,Female,Kentucky,7100,213,High School Diploma,41234
208,CB001208,20,Female,Nebraska,7900,316,GED,68658
697,CB001697,21,Male,Minnesota,12000,960,Some High School,56218
649,CB001649,19,Male,Massachusetts,4000,120,GED,2071
170,CB001170,22,Male,Colorado,18000,1260,GED,80449
750,CB001750,19,Male,Ohio,2800,112,,45693
598,CB001598,28,Male,South Carolina,43000,1290,Some College,29370
1482,CB002482,33,Other,Ohio,41000,2870,Some High School,43910
933,CB001933,46,Male,Utah,120000,10800,Bachelor's Degree,84626
1234,CB002234,31,Female,Texas,42000,1680,Bachelor's Degree,77051
1125,CB002125,43,Female,Florida,130000,11700,High School Diploma,34446
494,CB001494,35,Male,Wisconsin,59000,5310,High School Diploma,53507
528,CB001528,45,Other,Texas,120000,9600,Bachelor's Degree,76691
1212,CB002212,45,Female,Pennsylvania,100000,8000,GED,15834
1456,CB002456,21,Other,Utah,,1050,High School Diploma,84304
1192,CB002192,44,Other,Minnesota,120000,8400,mn,56455
163,CB001163,43,Female,Texas,130000,11700,Master's Degree,77026
767,CB001767,20,Male,Indiana,8500,425,Some College,46373
1354,CB002354,24,Female,Oregon,24000,1200,High School Diploma,97329
634,CB001634,40,Male,Arizona,120000,10800,Bachelor's Degree,85145
826,CB001826,36,Male,California,53000,3180,GED,93035
1145,CB002145,28,Male,California,34000,2040,Bachelor's Degree,95046
1426,CB002426,33,Male,New Jersey,30000,1500,Some High School,7935
860,CB001860,19,Male,Idaho,4500,270,GED,83427
668,CB001668,33,Male,Maine,26000,2340,High School Diploma,4769
682,CB001682,28,Male,Minnesota,46000,3680,Some College,55103
176,CB001176,36,Male,Florida,63000,3780,Associate's Degree,34785
452,CB001452,35,Male,Wisconsin,55000,2200,Bachelor's Degree,53551
844,CB001844,23,Male,Minnesota,13000,390,High School Diploma,55003
896,CB001896,41,Male,California,150000,10500,Associate's Degree,92555
235,CB001235,45,Female,New York,100000,7000,High School Diploma,11563
610,CB001610,18,Female,Colorado,4800,192,,80011
425,CB001425,17,Female,Iowa,700,63,GED,51035
113,CB001113,37,Male,Kansas,97000,7760,Some High School,66769
1164,CB002164,45,Other,Oregon,110000,7700,GED,97535
1115,CB002115,38,Female,Pennsylvania,60000,2400,Master's Degree,19053
739,CB001739,26,Male,Florida,45000,3150,Bachelor's Degree,33603
556,CB001556,20,Male,New Hampshire,8600,344,Some High School,3077
295,CB001295,31,Male,Nevada,43000,2150,Some High School,89317
473,CB001473,33,Male,Wyoming,40000,1200,Associate's Degree,82835
1275,CB002275,47,Female,Pennsylvania,110000,6600,GED,18357
193,CB001193,24,Female,North Carolina,17000,1360,Some High School,28702
869,CB001869,16,Female,Kansas,960,77,,67574
794,CB001794,36,Male,California,82000,7380,Some High School,91010
553,CB001553,43,Female,West Virginia,110000,4400,Associate's Degree,24938
1174,CB002174,30,Male,Mississippi,42000,2520,Associate's Degree,39362
1219,CB002219,28,Female,Virginia,35000,1750,Bachelor's Degree,24440
472,CB001472,0,Male,Maryland,18000,540,Some College,20839
1325,CB002325,45,Male,Vermont,130000,9100,Master's Degree,5874
902,CB001902,28,Other,Minnesota,29000,1160,GED,56572
334,CB001334,25,Female,Utah,44000,1320,Associate's Degree,84719
1255,CB002255,31,Male,Minnesota,41000,3690,Some High School,56744
1059,CB002059,48,Male,Wyoming,140000,12600,Bachelor's Degree,82435
281,CB001281,40,Female,Pennsylvania,130000,3900,Some High School,15909
1138,CB002138,43,Female,Vermont,130000,3900,GED,5151
946,CB001946,17,Other,Massachusetts,1600,48,High School Diploma,1775
1127,CB002127,41,Male,Tennessee,100000,8000,Master's Degree,37641
673,CB001673,42,Male,Oklahoma,120000,8400,GED,73053
1490,CB002490,36,Female,Iowa,98000,3920,Associate's Degree,52209
1069,CB002069,29,Female,Missouri,39000,1560,GED,65351
148,CB001148,35,Male,Maine,74000,4440,Some College,4932
1308,CB002308,43,,Pennsylvania,120000,10800,GED,16852
